"author","normalized_author","distilbert_author","confidence"
"Thou, Jacques-Auguste de, 1553-1617.","thou jacquesauguste de 15531617","{'authorized_name': 'thou, jacques-auguste de, 1553-1617', 'author_id': 'A4086'}","0.999969482421875"
"Quintilian.","quintilian","{'authorized_name': 'quintilian', 'author_id': 'A5545'}","0.9999827146530151"
"Lightfoot, John, 1602-1675.","lightfoot john 16021675","{'authorized_name': 'de foxton, john', 'author_id': 'A3752'}","0.8134432435035706"
"Horace.","horace","{'authorized_name': 'horace', 'author_id': 'A4876'}","0.9999887943267822"
"Lightfoot, John, 1602-1675.","lightfoot john 16021675","{'authorized_name': 'de foxton, john', 'author_id': 'A3752'}","0.8134432435035706"
"Eusevius Pamphili, bp. of Caesarea.","eusevius pamphili bp of caesarea","{'authorized_name': 'eusebius, of caesarea, bishop of caesarea', 'author_id': 'A5343'}","0.9998181462287903"
"Albertus, Magnus, Saint, 1193?-1280.","albertus magnus saint 11931280","{'authorized_name': 'albertus, magnus, saint, 1193?-1280', 'author_id': 'A5478'}","0.9999593496322632"
"Schedel, Hartmann, 1440-1514.","schedel hartmann 14401514","{'authorized_name': 'melissus, paulus, 1539-1602', 'author_id': 'A3124'}","0.47691020369529724"
"Guidacerius, Agathius, 1477?-1540.","guidacerius agathius 14771540","{'authorized_name': 'giraldi, lilio gregorio, 1479-1552', 'author_id': 'A3950'}","0.812688410282135"
"Quintilian.","quintilian","{'authorized_name': 'quintilian', 'author_id': 'A5545'}","0.9999827146530151"
"Papius, Andreas, 1542-1581.","papius andreas 15421581","{'authorized_name': 'paolini, alessandro', 'author_id': 'A3001'}","0.672089695930481"
"Unknown","unknown","{'authorized_name': 'alan, of tewkesbury', 'author_id': 'A4551'}","0.11027003079652786"
"Petrarca, Francesco, 1304-1374.","petrarca francesco 13041374","{'authorized_name': 'petrarca, francesco', 'author_id': 'A4768'}","0.9999464750289917"
"Juvenal.","juvenal","{'authorized_name': 'juvenal', 'author_id': 'A5304'}","0.9998171925544739"
"Bonaventure, Saint, Cardinal, approximately 1217-1274.","bonaventure saint cardinal approximately 12171274","{'authorized_name': 'bonaventure, saint, cardinal, approximately 1217-1274', 'author_id': 'A4379'}","0.9999973773956299"
"Virgil.","virgil","{'authorized_name': 'virgil', 'author_id': 'A4830'}","0.9998739957809448"
"Unknown","unknown","{'authorized_name': 'alan, of tewkesbury', 'author_id': 'A4551'}","0.11027003079652786"
"Mabillon, Jean, 1632-1707.","mabillon jean 16321707","{'authorized_name': 'mambrun, pierre de, 1601-1661', 'author_id': 'A3855'}","0.38359391689300537"
"Bacon, Roger, 1214?-1294.","bacon roger 12141294","{'authorized_name': 'bacon, roger, 1214?-1294', 'author_id': 'A4387'}","0.9999909400939941"
"Geulinox, Arnold, 1624-1669.","geulinox arnold 16241669","{'authorized_name': 'arnoldus, of liège', 'author_id': 'A4029'}","0.3955111503601074"
"Spinoza, Benedictus de, 1632-1677.","spinoza benedictus de 16321677","{'authorized_name': 'spinoza, benedictus de', 'author_id': 'A4708'}","0.9999957084655762"
"Du Cange, Charles Du Fresne, sieur, 1610-1688.","du cange charles du fresne sieur 16101688","{'authorized_name': 'bourchenin, pierre daniel, 1853-1933', 'author_id': 'A5652'}","0.4500281810760498"
"Thomas, à Kempis, 1380-1471.","thomas a kempis 13801471","{'authorized_name': 'thomas, à kempis, 1380-1471', 'author_id': 'A4319'}","0.9999939203262329"
"Horace.","horace","{'authorized_name': 'horace', 'author_id': 'A4876'}","0.9999887943267822"
"Conti, Natale, 1520-1582.","conti natale 15201582","{'authorized_name': 'conti, antonio, 1677-1749', 'author_id': 'A4027'}","0.9832572340965271"
"Estienne, Henri, 1531-1598.","estienne henri 15311598","{'authorized_name': 'estienne, henri, 1460?-1520', 'author_id': 'A3994'}","0.9988116025924683"
"Virgil.","virgil","{'authorized_name': 'virgil', 'author_id': 'A4830'}","0.9998739957809448"
"Acosta, José de, 1540-1600.","acosta jose de 15401600","{'authorized_name': 'acosta, josé de, 1540-1600', 'author_id': 'A5598'}","0.9999972581863403"
"Tibullus.","tibullus","{'authorized_name': 'tibullus', 'author_id': 'A4791'}","0.9999387264251709"
"Benzoni, Girolamo, 1519-1572?","benzoni girolamo 15191572","{'authorized_name': 'benzo, bishop of alba', 'author_id': 'A5486'}","0.8478407263755798"
"Villani, Filippo, d. 1405?","villani filippo d 1405","{'authorized_name': 'villani, filippo, -1405?', 'author_id': 'A5710'}","0.9999964237213135"
"Horace.","horace","{'authorized_name': 'horace', 'author_id': 'A4876'}","0.9999887943267822"
"Catholic Church.","catholic church","{'authorized_name': 'john xxi, pope, -1277', 'author_id': 'A5585'}","0.8077605366706848"
"Spengel, Leonhard von, 1803-1880.","spengel leonhard von 18031880","{'authorized_name': 'spengel, leonhard von, 1803-1880', 'author_id': 'A6095'}","0.999982476234436"
"Eutropius, active 4th century.","eutropius active 4th century","{'authorized_name': 'eutropius, active 4th century', 'author_id': 'A5295'}","0.999993085861206"
"Kircher, Athanasius, 1602-1680.","kircher athanasius 16021680","{'authorized_name': 'kircher, athanasius, 1602-1680', 'author_id': 'A4106'}","0.9999911785125732"
"Propertius, Sextus.","propertius sextus","{'authorized_name': 'propertius, sextus', 'author_id': 'A4889'}","0.9996812343597412"
"Catholic Church.","catholic church","{'authorized_name': 'john xxi, pope, -1277', 'author_id': 'A5585'}","0.8077605366706848"
"Lucretius Carus, Titus.","lucretius carus titus","{'authorized_name': 'lucretius carus, titus', 'author_id': 'A5001'}","0.9999898672103882"
"Du Buisson, Petro Daniele.","du buisson petro daniele","{'authorized_name': 'du moulin, peter, 1601-1684', 'author_id': 'A3899'}","0.3362492620944977"
"Gassendi, Pierre, 1592-1655.","gassendi pierre 15921655","{'authorized_name': 'gassendi, pierre, 1592-1655', 'author_id': 'A4226'}","0.9999936819076538"
"Ambrose, Saint, Bishop of Milan, -397.","ambrose saint bishop of milan 397","{'authorized_name': 'ambrose, saint, bishop of milan', 'author_id': 'A5347'}","0.9999535083770752"
"Petrarca, Francesco, 1304-1374.","petrarca francesco 13041374","{'authorized_name': 'petrarca, francesco', 'author_id': 'A4768'}","0.9999464750289917"
"Ammianus Marcellinus.","ammianus marcellinus","{'authorized_name': 'ammianus marcellinus', 'author_id': 'A5452'}","0.9999758005142212"
"Martial.","martial","{'authorized_name': 'martial', 'author_id': 'A5133'}","0.9999713897705078"
"Sallust, 86 B.C.-34 B.C.","sallust 86 bc34 bc","{'authorized_name': 'sallust', 'author_id': 'A5543'}","0.9992644190788269"
"Augustine, Saint, Bishop of Hippo","augustine saint bishop of hippo","{'authorized_name': 'augustine, of hippo, saint, 354-430', 'author_id': 'A5497'}","0.999849796295166"
"Bede, the Venerable, Saint, 673-735.","bede the venerable saint 673735","{'authorized_name': 'bede, the venerable, saint', 'author_id': 'A5363'}","0.9999927282333374"
"Virgil.","virgil","{'authorized_name': 'virgil', 'author_id': 'A4830'}","0.9998739957809448"
"Ḥamzah al-Iṣfahānī, 893 or 894-970 or 971.","hamzah alisfahani 893 or 894970 or 971","{'authorized_name': 'anaritius, -approximately 922', 'author_id': 'A2491'}","0.9341943860054016"
"Ḥārith ibn Ḥillizah, active 6th century.","harith ibn hillizah active 6th century","{'authorized_name': 'rāzī, abū bakr muḥammad ibn zakarīyā, 865?-925?', 'author_id': 'A5671'}","0.9430800080299377"
"Rozière, Eugène de, 1820-1896.","roziere eugene de 18201896","{'authorized_name': 'roulers, adrien de', 'author_id': 'A3829'}","0.37163373827934265"
"Kuhlmann, Heinrich, 1888-","kuhlmann heinrich 1888","{'authorized_name': 'hohl, ernst, 1886-1957', 'author_id': 'A6224'}","0.631296694278717"
"Francken, Charles Henry Joseph, 1801-1849.","francken charles henry joseph 18011849","{'authorized_name': 'dübner, fr. (friedrich), 1802-1867', 'author_id': 'A6094'}","0.2521853446960449"
"Unknown","unknown","{'authorized_name': 'alan, of tewkesbury', 'author_id': 'A4551'}","0.11027003079652786"
"Cicero, Marcus Tullius.","cicero marcus tullius","{'authorized_name': 'cicero, marcus tullius', 'author_id': 'A5129'}","0.9998855590820312"
"Cicero, Marcus Tullius.","cicero marcus tullius","{'authorized_name': 'cicero, marcus tullius', 'author_id': 'A5129'}","0.9998855590820312"
"Virgil.","virgil","{'authorized_name': 'virgil', 'author_id': 'A4830'}","0.9998739957809448"
"Augustine, of Hippo, Saint, 354-430.","augustine of hippo saint 354430","{'authorized_name': 'augustine, of hippo, saint, 354-430', 'author_id': 'A5497'}","0.9999635219573975"
"Balde, Jakob, 1604-1668.","balde jakob 16041668","{'authorized_name': 'balde, jakob', 'author_id': 'A4703'}","0.999935507774353"
"Faustus, of Riez, active 5th century.","faustus of riez active 5th century","{'authorized_name': 'faustus, of riez', 'author_id': 'A5243'}","0.999987006187439"
"Unknown","unknown","{'authorized_name': 'alan, of tewkesbury', 'author_id': 'A4551'}","0.11027003079652786"
"Neucrantz, Paul, 1605-1671.","neucrantz paul 16051671","{'authorized_name': 'andré, de neufchâteau, active 14th century', 'author_id': 'A4170'}","0.8023698925971985"
"Platter, Felix, 1536-1614.","platter felix 15361614","{'authorized_name': 'pufendorf, samuel, freiherr von, 1632-1694', 'author_id': 'A3714'}","0.14648032188415527"
"Primerose, James, d. 1660.","primerose james d 1660","{'authorized_name': 'melville, andrew, 1545-1622', 'author_id': 'A3904'}","0.15351220965385437"
"Potier, Pierre, active 1609-1643.","potier pierre active 16091643","{'authorized_name': 'pottier, f. g.', 'author_id': 'A6170'}","0.9753431081771851"
"Ziegler, Kaspar, 1621-1690.","ziegler kaspar 16211690","{'authorized_name': 'ziegler, hermann rudolf, 1851-', 'author_id': 'A3293'}","0.9935280680656433"
"Unknown","unknown","{'authorized_name': 'alan, of tewkesbury', 'author_id': 'A4551'}","0.11027003079652786"
"Gribaldi, Matteo, -1564.","gribaldi matteo 1564","{'authorized_name': 'giraldi, lilio gregorio, 1479-1552', 'author_id': 'A3950'}","0.7632992267608643"
"Favre, Antoine, 1557-1624.","favre antoine 15571624","{'authorized_name': 'le febvre, françois antoine, 1670?-1737', 'author_id': 'A3925'}","0.8996755480766296"
"Heresbach, Conrad, 1496-1576.","heresbach conrad 14961576","{'authorized_name': 'rossbach, otto, 1858-1931', 'author_id': 'A3185'}","0.3798196315765381"
"Unknown","unknown","{'authorized_name': 'alan, of tewkesbury', 'author_id': 'A4551'}","0.11027003079652786"
"Ragueau, François, -1605.","ragueau francois 1605","{'authorized_name': 'ram, p. f. x. (pierre françois xavier de), 1804-1865', 'author_id': 'A3403'}","0.22315537929534912"
"Castellani, Vincenzo.","castellani vincenzo","{'authorized_name': 'casteele, peeter vande, 1585-1632', 'author_id': 'A4085'}","0.9953517913818359"
"Coccejus, Johannes, 1603-1669.","coccejus johannes 16031669","{'authorized_name': 'erigena, johannes scotus', 'author_id': 'A5230'}","0.3194480836391449"
"Lightfoot, John, 1602-1675.","lightfoot john 16021675","{'authorized_name': 'de foxton, john', 'author_id': 'A3752'}","0.8134432435035706"
"Grégoire, Pierre, 1540-1617.","gregoire pierre 15401617","{'authorized_name': 'grégoire, l. (louis), 1819-1897', 'author_id': 'A3154'}","0.34105056524276733"
"Torsellino, Orazio, 1545-1599.","torsellino orazio 15451599","{'authorized_name': 'horatius romanus', 'author_id': 'A3205'}","0.27943143248558044"
"Ansegisus, Saint, Abbot of Fontenelle, approximately 770-833.","ansegisus saint abbot of fontenelle approximately 770833","{'authorized_name': 'ansgar, saint, archbishop of hamburg and bremen, approximately 801-865', 'author_id': 'A4209'}","0.5601757764816284"
"Leunclavius, Johannes, 1533?-1593?.","leunclavius johannes 15331593","{'authorized_name': 'kurfess, alfons, 1889-1965', 'author_id': 'A6294'}","0.13128265738487244"
"Schneidewein, Johannes, 1519-1568.","schneidewein johannes 15191568","{'authorized_name': 'schneidewin, friedrich wilhelm, 1810-1856', 'author_id': 'A3449'}","0.9989724159240723"
"Baglivi, Giorgio, 1668-1707.","baglivi giorgio 16681707","{'authorized_name': ""de' bambaglioli, graziolo, approximately 1291-approximately 1340"", 'author_id': 'A5714'}","0.978702187538147"
"Baillou, Guillaume de, 1538-1616.","baillou guillaume de 15381616","{'authorized_name': 'william, of conches, 1080-approximately 1150', 'author_id': 'A5542'}","0.6855144500732422"
"Alpini, Prosper, 1553-1617.","alpini prosper 15531617","{'authorized_name': ""benzo, d'alessandria, active 1300-1330"", 'author_id': 'A4311'}","0.24568365514278412"
"Munckerus, Philippus.","munckerus philippus","{'authorized_name': 'knöll, pius', 'author_id': 'A3207'}","0.20648519694805145"
"Marsham, John, Sir, 1602-1685.","marsham john sir 16021685","{'authorized_name': 'marsh, adam, -1259', 'author_id': 'A4372'}","0.9650452733039856"
"Campanella, Tommaso, 1568-1639.","campanella tommaso 15681639","{'authorized_name': 'campanella, tommaso, 1568-1639', 'author_id': 'A4235'}","0.9999552965164185"
"Eugalenus, Severinus, b. 1535.","eugalenus severinus b 1535","{'authorized_name': 'stieröxel, istván, approximately 1485-1519', 'author_id': 'A4205'}","0.750984251499176"
"Foreest, Pieter van, 1522-1597.","foreest pieter van 15221597","{'authorized_name': 'nannius, petrus, 1500-1557', 'author_id': 'A3896'}","0.24547754228115082"
"Christ, Johann Friedrich, 1700-1756.","christ johann friedrich 17001756","{'authorized_name': 'christ, wilhelm von, 1831-1906', 'author_id': 'A3552'}","0.9995905756950378"
"Pithou, Pierre, 1539-1596.","pithou pierre 15391596","{'authorized_name': 'pithou, pierre, 1539-1596', 'author_id': 'A6006'}","0.9999949932098389"
"Morhof, Daniel Georg, 1639-1691.","morhof daniel georg 16391691","{'authorized_name': 'morhof, daniel georg, 1639-1691', 'author_id': 'A3861'}","0.9999927282333374"
"Witsius, Herman, 1636-1708.","witsius herman 16361708","{'authorized_name': 'reinesius, thomas, 1587-1667', 'author_id': 'A5965'}","0.4749581813812256"
"Launoy, Jean de, 1603-1678.","launoy jean de 16031678","{'authorized_name': 'dupuy, jacques, 1591-1656', 'author_id': 'A3996'}","0.23402167856693268"
"Marselaer, Frederik van, 1584-1670.","marselaer frederik van 15841670","{'authorized_name': 'marsilius, of inghen, -1396', 'author_id': 'A4300'}","0.8697524666786194"
"Pliny, the Elder","pliny the elder","{'authorized_name': 'pliny, the elder', 'author_id': 'A5537'}","0.9999657869338989"
"Cicero, Marcus Tullius.","cicero marcus tullius","{'authorized_name': 'cicero, marcus tullius', 'author_id': 'A5129'}","0.9998855590820312"
"Hilary, Saint, Bishop of Poitiers, -367?","hilary saint bishop of poitiers 367","{'authorized_name': 'hilary, saint, bishop of poitiers, -367?', 'author_id': 'A5124'}","0.9999077320098877"
"Hutten, Ulrich von, 1488-1523.","hutten ulrich von 14881523","{'authorized_name': 'hutten, ulrich von, 1488-1523', 'author_id': 'A5581'}","0.9999712705612183"
"Valles, Francisco, 1524-1592.","valles francisco 15241592","{'authorized_name': 'valla, lorenzo, 1407-1457', 'author_id': 'A3786'}","0.9872701168060303"
"Quintilian.","quintilian","{'authorized_name': 'quintilian', 'author_id': 'A5545'}","0.9999827146530151"
"Bonifacio, Baldassarre, 1585-1659.","bonifacio baldassarre 15851659","{'authorized_name': 'bembo, bonifacio', 'author_id': 'A2961'}","0.9893035888671875"
"Curtius Rufus, Quintus.","curtius rufus quintus","{'authorized_name': 'curtius rufus, quintus', 'author_id': 'A4602'}","0.9994974136352539"
"Siber, Adam, 1516-1584.","siber adam 15161584","{'authorized_name': 'siber, adam, 1515-1583', 'author_id': 'A3825'}","0.9999419450759888"
"Carpzov, Johann Gottlob, 1679-1767.","carpzov johann gottlob 16791767","{'authorized_name': 'carmeliano, pietro, 1451-1527', 'author_id': 'A5612'}","0.42680448293685913"
"Heidegger, Johann Heinrich, 1633-1698.","heidegger johann heinrich 16331698","{'authorized_name': 'fux, johann joseph, 1660-1741', 'author_id': 'A4119'}","0.16646039485931396"
"Ambrosch, Julius Athanasius, 1804-1856.","ambrosch julius athanasius 18041856","{'authorized_name': 'ambrosiaster', 'author_id': 'A5448'}","0.985647439956665"
"Avancini, Nicolaus von, 1611-1686.","avancini nicolaus von 16111686","{'authorized_name': 'avancini, nicolaus von, 1611-1686', 'author_id': 'A4114'}","0.999996542930603"
"Triller, Daniel Wilhelm, 1695-1782.","triller daniel wilhelm 16951782","{'authorized_name': 'harless, gottlieb christoph, 1738-1815', 'author_id': 'A6066'}","0.4403352737426758"
"Augustine, Saint, Bishop of Hippo","augustine saint bishop of hippo","{'authorized_name': 'augustine, of hippo, saint, 354-430', 'author_id': 'A5497'}","0.999849796295166"
"Propertius, Sextus.","propertius sextus","{'authorized_name': 'propertius, sextus', 'author_id': 'A4889'}","0.9996812343597412"
"Boethius, -524.","boethius 524","{'authorized_name': 'boethius, -524', 'author_id': 'A5469'}","0.9999514818191528"
"Leimbach, Karl L. 1844-1905.","leimbach karl l 18441905","{'authorized_name': 'sillig, julius, 1801-1855', 'author_id': 'A6093'}","0.3681374490261078"
"Beccadelli, Antonio, 1394-1471.","beccadelli antonio 13941471","{'authorized_name': 'beccadelli, antonio, 1394-1471', 'author_id': 'A3024'}","0.9998173117637634"
"Barth, Kaspar von, 1587-1658.","barth kaspar von 15871658","{'authorized_name': 'barth, kaspar von, 1587-1658', 'author_id': 'A4102'}","0.9999723434448242"
"Des Francs, Louis Benjamin, 1814-1886.","des francs louis benjamin 18141886","{'authorized_name': 'philippe de prétot, étienne-andré, 1710-1787', 'author_id': 'A6056'}","0.7261800169944763"
